name,schedulable,makespan,dueDatesCalculationTime,schedulerTime
NXT Motion_1_2_205,True,5914.7401660948935,0.6171014308929443,4.814222097396851
NXT Motion_1_2_210,True,6147.173851055705,0.624462366104126,4.761902093887329
NXT Motion_1_2_215,True,5623.376356562417,0.6096096038818359,4.271844148635864
NXT Motion_1_2_220,True,5971.863521681573,0.6072502136230469,4.542469024658203
NXT Motion_1_2_225,True,5614.3522351049405,0.6209354400634766,4.7344489097595215
NXT Motion_1_2_230,True,5997.720804973267,0.6289529800415039,4.6184680461883545
NXT Motion_1_2_235,True,5999.025536035607,0.6308388710021973,4.606160879135132
NXT Motion_1_2_240,True,6071.52140686509,0.6424715518951416,4.4613120555877686
NXT Motion_1_2_245,True,6198.952334617687,0.574495792388916,4.459815979003906
NXT Motion_1_2_250,True,5960.532762300023,0.5895915031433105,4.840759754180908
NXT Motion_1_3_200,True,4582.527878815115,0.6269717216491699,4.603581428527832
NXT Motion_1_3_205,True,4728.260908965061,0.6400032043457031,4.64292573928833
NXT Motion_1_3_210,False,2976.801507791648,0.6587386131286621,2.3352460861206055
NXT Motion_1_3_215,True,4452.982731465381,0.6335201263427734,3.958556652069092
NXT Motion_1_3_220,False,2983.238416749383,0.637221097946167,2.2252748012542725
NXT Motion_1_3_225,False,2998.5494523679877,0.63558030128479,2.2062594890594482
NXT Motion_1_3_230,False,2999.686135752403,0.6580371856689453,2.182384729385376
NXT Motion_1_3_235,False,2992.6447662899463,0.653564453125,2.315965414047241
NXT Motion_1_3_240,True,4563.165680205371,0.6155312061309814,4.228739023208618
NXT Motion_1_3_245,True,4431.4498575025,0.6559262275695801,4.6288251876831055
NXT Motion_1_3_250,False,2997.448357900455,0.6379187107086182,2.2608847618103027
NXT Motion_1_4_200,False,2247.156319625133,0.709660530090332,2.0754265785217285
NXT Motion_1_4_205,False,2233.9938407910663,0.6498105525970459,1.7022156715393066
NXT Motion_1_4_210,False,2245.4241893833664,0.6640210151672363,1.8941972255706787
NXT Motion_1_4_215,False,2244.2580104004956,0.6602659225463867,1.9433045387268066
